date,raw_vix,raw_rsi,raw_fng,raw_aaii,raw_naaim,v1,v2,fwd_5d,fwd_10d,fwd_21d,fwd_63d,fwd_126d,fwd_252d
2015-05-22,12.13,57.226,60.0,0.212,67.605,30.906,29.662,-0.007,-0.022,-0.001,-0.073,-0.021,-0.037
2015-05-29,13.84,47.249,43.0,1.862,65.504,40.523,38.263,-0.007,-0.006,-0.024,-0.057,-0.009,-0.004
2015-06-05,14.21,42.89,40.0,2.709,71.07,42.242,40.255,0.001,0.008,-0.005,-0.068,-0.021,0.008
2015-06-12,13.78,45.637,30.0,-12.547,68.704,46.849,44.086,0.008,0.004,0.007,-0.064,-0.02,-0.007
2015-06-19,13.96,51.83,30.0,-8.893,58.637,44.981,41.513,-0.004,-0.02,0.004,-0.072,-0.032,-0.013
2015-06-26,14.02,47.075,33.0,13.889,58.964,41.04,39.949,-0.016,-0.001,-0.004,-0.081,-0.019,-0.048
2015-07-03,16.79,41.315,16.0,-12.476,54.843,56.714,54.9,-0.0,0.024,0.01,-0.074,-0.016,0.013
2015-07-10,16.83,45.516,14.0,-1.269,54.991,52.211,49.464,0.024,0.001,0.013,-0.03,-0.074,0.029
2015-07-17,11.95,51.23,34.0,7.568,52.24,40.245,36.934,-0.022,-0.011,-0.011,-0.048,-0.116,0.019
2015-07-24,13.74,38.382,15.0,6.94,52.342,51.848,49.154,0.012,-0.001,-0.09,-0.013,-0.097,0.043
2015-07-31,12.12,50.378,20.0,-19.598,50.75,50.646,47.004,-0.012,-0.006,-0.063,-0.007,-0.078,0.032
2015-08-07,13.39,43.819,10.0,-7.338,63.168,51.284,48.272,0.007,-0.051,-0.052,0.011,-0.108,0.05
2015-08-14,12.83,51.415,11.0,-5.697,48.079,49.494,45.409,-0.058,-0.049,-0.054,-0.022,-0.094,0.047
2015-08-21,28.03,27.061,8.0,-6.513,41.48,73.182,75.144,0.009,-0.025,-0.014,0.056,-0.025,0.107
2015-08-28,26.05,42.953,14.0,-5.769,28.314,66.539,67.072,-0.034,-0.018,-0.053,0.051,-0.005,0.096
2015-09-04,27.8,38.039,10.0,0.712,23.848,70.319,71.428,0.017,0.024,0.031,0.089,0.03,0.138
2015-09-11,23.2,45.339,14.0,-0.359,26.036,62.413,61.225,-0.002,-0.015,0.029,0.046,0.03,0.101
2015-09-18,22.28,45.182,18.0,4.132,31.574,58.804,57.928,-0.014,-0.003,0.039,0.043,0.048,0.092
2015-09-25,23.62,40.275,18.0,3.426,21.336,64.439,63.768,0.01,0.043,0.072,0.067,0.064,0.111
2015-10-02,20.94,48.102,24.0,-11.813,16.391,62.21,60.111,0.033,0.042,0.078,0.031,0.048,0.108
2015-10-09,17.08,60.264,43.0,9.333,38.298,39.904,39.222,0.009,0.03,0.032,-0.045,0.023,0.074
2015-10-16,15.05,59.334,45.0,6.939,44.269,37.923,36.39,0.021,0.023,0.01,-0.075,0.033,0.046
2015-10-23,14.46,62.301,59.0,10.742,35.667,33.988,34.468,0.002,0.012,0.006,-0.083,0.008,0.037
2015-10-30,15.07,60.822,70.0,19.804,56.712,26.488,31.245,0.01,-0.027,0.011,-0.085,-0.008,0.023
2015-11-06,14.33,61.548,71.0,20.4,69.165,22.758,27.842,-0.036,-0.005,-0.017,-0.118,-0.007,0.015
2015-11-13,20.08,38.824,45.0,11.268,68.583,45.826,48.35,0.033,0.028,0.01,-0.048,0.012,0.07
2015-11-20,15.47,55.607,54.0,0.22,58.465,37.127,36.084,-0.004,-0.006,-0.024,-0.076,-0.006,0.052
2015-11-27,15.12,57.436,58.0,6.326,70.445,31.24,32.142,0.001,-0.037,-0.006,-0.053,0.003,0.053
2015-12-04,14.81,52.362,58.0,8.295,68.115,33.529,34.748,-0.038,-0.041,-0.048,-0.054,0.01,0.054
2015-12-11,24.39,35.196,24.0,-1.379,67.916,58.214,58.426,-0.003,0.022,-0.061,0.002,0.031,0.122
2015-12-18,20.7,37.602,29.0,-15.513,61.324,58.227,58.318,0.025,0.006,-0.068,0.022,0.042,0.128
2015-12-25,15.74,52.306,42.0,-5.112,56.657,43.065,41.142,-0.023,-0.067,-0.086,-0.003,-0.029,0.098
2016-01-01,18.21,47.761,45.0,1.458,47.669,46.657,45.695,-0.06,-0.08,-0.069,0.011,0.029,0.095
2016-01-08,27.01,29.819,17.0,-16.087,50.257,71.292,73.887,-0.022,-0.023,-0.036,0.062,0.112,0.18
2016-01-15,27.02,28.931,10.0,-27.626,34.496,78.736,79.765,-0.002,0.031,0.025,0.114,0.152,0.206
2016-01-22,22.34,38.923,14.0,-27.184,34.496,70.021,68.832,0.017,-0.014,0.008,0.097,0.141,0.188
2016-01-29,20.2,49.291,27.0,-10.211,42.25,54.915,53.273,-0.031,-0.039,0.02,0.064,0.12,0.176
2016-02-05,23.38,43.408,17.0,-7.17,22.407,65.336,64.554,-0.008,0.035,0.053,0.094,0.161,0.219
2016-02-12,25.4,42.645,24.0,-29.459,32.871,69.24,67.876,0.043,0.036,0.081,0.098,0.171,0.249
2016-02-19,20.53,52.459,50.0,-10.242,41.052,49.213,49.981,0.016,0.043,0.07,0.064,0.14,0.226
2016-02-26,19.81,58.683,57.0,-0.221,31.655,43.561,43.758,0.027,0.038,0.055,0.073,0.115,0.216
2016-03-04,16.86,67.354,71.0,2.767,54.436,29.016,31.09,0.011,0.025,0.023,0.05,0.085,0.188
2016-03-11,16.5,67.572,75.0,12.984,51.013,25.98,30.371,0.014,0.007,0.02,0.037,0.052,0.174
2016-03-18,14.02,70.183,79.0,3.099,62.717,22.325,24.704,-0.006,0.008,0.025,0.011,0.044,0.158
2016-03-25,14.74,62.343,66.0,10.067,59.585,28.152,30.354,0.018,0.006,0.025,0.038,0.069,0.151
2016-04-01,13.1,69.309,78.0,1.42,67.941,21.588,23.307,-0.012,0.004,0.004,0.013,0.038,0.14
2016-04-08,15.36,55.42,68.0,10.731,73.208,28.766,32.215,0.016,0.021,0.005,0.04,0.055,0.15
2016-04-15,13.62,63.238,70.0,2.954,63.973,27.005,28.085,0.005,-0.007,-0.007,0.039,0.025,0.129
2016-04-22,13.22,65.825,74.0,9.483,82.497,19.289,22.555,-0.013,-0.016,-0.021,0.04,0.024,0.135
2016-04-29,15.7,55.066,63.0,-1.234,74.188,32.981,33.898,-0.004,-0.009,0.015,0.052,0.033,0.156
2016-05-06,14.72,49.409,61.0,-8.01,67.659,38.509,39.286,-0.005,-0.002,0.027,0.061,0.015,0.166
2016-05-13,15.04,44.431,54.0,-10.884,49.547,46.968,46.677,0.003,0.026,0.014,0.067,0.059,0.174
2016-05-20,15.2,48.772,56.0,-14.758,60.169,43.356,43.97,0.023,0.028,0.018,0.064,0.066,0.166
2016-05-27,13.12,62.172,78.0,-11.637,64.667,29.09,31.641,0.005,-0.01,-0.03,0.033,0.054,0.15
2016-06-03,13.47,62.409,75.0,1.117,68.941,25.778,27.346,-0.001,-0.013,-0.005,0.034,0.044,0.161
2016-06-10,17.03,54.396,61.0,0.0,74.8,34.235,35.308,-0.012,-0.028,0.027,0.015,0.072,0.159
2016-06-17,19.41,48.638,53.0,-12.153,75.959,43.22,45.298,-0.016,0.015,0.045,0.033,0.092,0.185
2016-06-24,25.76,38.834,42.0,-13.258,69.348,56.456,59.9,0.032,0.049,0.065,0.062,0.11,0.197
2016-07-01,14.77,54.762,71.0,-4.509,74.515,31.622,33.651,0.016,0.03,0.026,0.031,0.065,0.155
2016-07-08,13.2,58.692,78.0,4.405,65.433,26.723,29.25,0.015,0.021,0.024,0.014,0.069,0.14
2016-07-15,12.67,64.183,89.0,12.442,96.523,13.172,18.857,0.006,0.005,0.013,-0.014,0.052,0.138
2016-07-22,12.02,64.941,86.0,8.704,92.64,14.64,18.97,-0.001,0.004,0.003,-0.015,0.041,0.136
2016-07-29,11.87,62.526,79.0,2.841,101.018,17.227,20.067,0.004,0.005,0.003,-0.019,0.049,0.137
2016-08-05,11.39,60.33,86.0,3.014,93.053,18.271,21.618,0.001,0.0,0.002,-0.043,0.05,0.137
2016-08-12,11.55,60.708,75.0,4.535,92.863,19.94,22.353,-0.0,-0.007,-0.026,-0.008,0.066,0.129
2016-08-19,11.34,62.322,77.0,9.205,98.792,16.379,20.128,-0.007,-0.002,-0.02,0.001,0.083,0.112
2016-08-26,13.65,53.126,63.0,-0.213,97.8,27.509,28.288,0.005,-0.005,-0.004,0.02,0.09,0.127
2016-09-02,11.98,55.905,65.0,-2.92,88.1,27.157,27.458,-0.01,-0.019,-0.014,0.005,0.086,0.127
2016-09-09,17.5,35.719,43.0,1.266,90.854,43.982,44.092,0.005,0.017,0.017,0.056,0.115,0.169
2016-09-16,15.37,42.227,43.0,-7.982,68.55,45.979,44.875,0.012,0.014,-0.006,0.057,0.11,0.17
2016-09-23,12.29,52.301,54.0,-13.457,79.315,35.758,35.308,0.002,-0.005,-0.006,0.044,0.082,0.153
2016-09-30,13.29,53.807,49.0,-13.111,84.517,35.592,34.933,-0.007,-0.016,-0.019,0.033,0.088,0.166
2016-10-07,13.48,48.135,51.0,0.893,78.485,35.869,34.522,-0.01,-0.006,-0.01,0.053,0.094,0.182
2016-10-14,16.12,41.165,41.0,-8.255,86.532,43.917,43.489,0.004,-0.003,0.015,0.063,0.098,0.199
2016-10-21,13.34,46.465,43.0,-14.076,63.703,44.903,43.282,-0.007,-0.026,0.027,0.065,0.116,0.198
2016-10-28,16.19,40.432,32.0,-9.314,66.47,50.411,48.584,-0.019,0.018,0.037,0.072,0.125,0.21
2016-11-04,22.51,31.006,14.0,-10.682,58.083,65.258,66.022,0.038,0.046,0.061,0.1,0.15,0.243
2016-11-11,14.17,63.397,48.0,9.556,72.963,28.27,27.97,0.008,0.017,0.05,0.08,0.109,0.194
2016-11-18,12.85,66.523,61.0,20.081,83.422,18.441,21.718,0.009,0.01,0.041,0.083,0.099,0.183
2016-11-25,12.34,73.669,72.0,27.813,86.562,11.577,17.773,-0.01,0.021,0.025,0.068,0.09,0.175
2016-12-02,14.12,63.917,71.0,18.675,98.018,16.083,21.557,0.031,0.03,0.036,0.08,0.108,0.204
2016-12-09,11.75,79.274,87.0,16.632,101.603,8.442,14.474,-0.001,0.002,0.007,0.047,0.08,0.177
2016-12-16,12.2,63.044,84.0,12.329,96.232,14.492,19.59,0.003,-0.0,0.002,0.038,0.079,0.191
2016-12-23,11.44,60.598,66.0,15.452,101.328,17.638,21.063,-0.003,0.002,0.015,0.042,0.069,0.184
2016-12-30,14.04,50.421,58.0,19.831,100.596,24.689,28.846,0.013,0.013,0.018,0.054,0.085,0.204
2017-01-06,11.32,62.04,70.0,20.973,99.426,14.852,19.88,-0.001,-0.005,0.007,0.035,0.066,0.207
2017-01-13,11.23,59.219,57.0,16.667,89.293,21.965,24.019,-0.004,0.003,0.028,0.033,0.081,0.221
2017-01-20,11.54,56.549,54.0,4.331,94.086,26.025,25.46,0.01,0.011,0.041,0.034,0.089,0.247
2017-01-27,10.58,59.74,59.0,-1.914,99.283,23.952,23.524,0.001,0.009,0.03,0.039,0.077,0.244
2017-02-03,10.97,60.262,60.0,-1.376,94.016,24.41,23.911,0.008,0.023,0.031,0.044,0.078,0.153
2017-02-10,10.85,66.696,69.0,8.148,96.265,16.562,18.748,0.015,0.023,0.021,0.032,0.054,0.147
2017-02-17,11.49,71.145,77.0,0.727,95.893,15.24,17.067,0.008,0.01,-0.003,0.013,0.032,0.155
2017-02-24,11.47,70.692,68.0,6.154,100.828,14.862,16.544,0.007,0.002,-0.011,0.02,0.03,0.174
2017-03-03,10.96,64.204,74.0,2.288,102.069,17.526,19.484,-0.004,-0.002,-0.01,0.023,0.037,0.142
2017-03-10,11.66,55.094,66.0,-16.5,87.089,30.96,32.586,0.002,-0.012,-0.007,0.025,0.037,0.173
2017-03-17,11.28,57.74,45.0,-7.532,80.773,32.859,30.577,-0.014,-0.007,-0.015,0.023,0.051,0.141
2017-03-24,12.96,45.216,30.0,4.775,68.683,42.148,38.9,0.008,0.005,0.019,0.04,0.068,0.134
2017-03-31,12.37,56.05,47.0,-7.165,68.282,35.974,33.682,-0.003,-0.006,0.012,0.026,0.066,0.107
2017-04-07,12.87,51.99,40.0,-11.321,71.024,40.252,37.975,-0.003,0.008,0.018,0.031,0.082,0.128
2017-04-14,15.96,40.626,25.0,-8.411,82.948,48.029,45.793,0.008,0.024,0.032,0.056,0.095,0.15
2017-04-21,14.63,51.895,35.0,-12.994,74.205,42.339,40.478,0.015,0.022,0.019,0.053,0.091,0.137
2017-04-28,10.82,57.433,50.0,6.342,88.092,27.08,26.115,0.006,0.003,0.012,0.037,0.074,0.111
2017-05-05,10.57,60.947,47.0,8.122,82.31,26.634,25.441,-0.003,-0.007,0.013,0.032,0.075,0.114
2017-05-12,10.4,49.948,62.0,2.518,95.198,27.957,28.412,-0.004,0.01,0.021,0.021,0.081,0.142
2017-05-19,12.04,49.241,49.0,-10.398,94.62,34.283,33.312,0.014,0.023,0.023,0.018,0.086,0.147
2017-05-26,9.81,58.299,58.0,2.857,97.491,24.038,23.832,0.008,0.006,0.001,0.011,0.077,0.113
2017-06-02,9.75,66.084,57.0,-4.615,95.863,22.539,21.794,-0.003,-0.002,-0.004,0.013,0.085,0.126
2017-06-09,10.7,62.491,54.0,5.906,92.098,23.059,22.59,0.001,0.003,-0.003,0.012,0.084,0.144
2017-06-16,10.38,62.214,50.0,2.789,93.371,24.522,22.908,0.002,-0.004,0.011,0.028,0.09,0.14
2017-06-23,10.02,55.817,52.0,3.742,92.694,27.217,26.221,-0.006,-0.004,0.016,0.026,0.101,0.114
2017-06-30,11.18,53.298,49.0,2.857,97.47,28.343,26.984,0.002,0.015,0.022,0.04,0.103,0.125
2017-07-07,11.19,50.728,49.0,-0.282,93.356,31.235,29.288,0.014,0.02,0.023,0.052,0.131,0.148
2017-07-14,9.51,61.607,64.0,-1.389,90.99,23.546,23.51,0.005,0.005,0.003,0.037,0.133,0.138
2017-07-21,9.36,64.564,73.0,9.677,85.819,18.535,21.344,-0.0,0.002,-0.018,0.036,0.146,0.135
2017-07-28,10.29,60.094,70.0,10.135,96.39,19.141,22.028,0.002,-0.012,-0.011,0.036,0.154,0.134
2017-08-04,10.03,53.612,64.0,4.012,90.948,26.201,27.02,-0.014,-0.021,-0.008,0.042,0.069,0.151
2017-08-11,15.51,33.919,28.0,1.333,83.819,47.85,45.466,-0.006,0.001,0.023,0.059,0.088,0.156
2017-08-18,14.26,33.851,17.0,1.376,85.192,48.907,46.304,0.007,0.021,0.033,0.066,0.12,0.178
2017-08-25,11.28,45.619,27.0,-10.193,87.934,41.752,38.349,0.014,0.018,0.022,0.065,0.123,0.186
2017-09-01,10.13,58.004,50.0,-14.894,84.083,32.905,31.881,0.005,0.011,0.023,0.067,0.102,0.17
2017-09-08,12.12,54.361,38.0,-6.464,88.656,34.19,31.456,0.016,0.017,0.034,0.071,0.131,0.169
2017-09-15,10.17,66.407,77.0,19.318,97.125,12.142,17.698,0.001,0.008,0.023,0.061,0.085,0.155
2017-09-22,9.59,65.284,70.0,12.925,102.042,15.127,18.532,0.007,0.019,0.025,0.073,0.062,0.167
2017-09-29,9.51,74.221,85.0,4.598,106.625,11.851,15.391,0.012,0.013,0.021,0.061,0.038,0.161
2017-10-06,9.65,77.015,92.0,2.8,109.2,10.9,14.652,0.002,0.01,0.016,0.078,0.042,0.131
2017-10-13,9.61,73.142,73.0,12.865,95.838,13.016,16.607,0.009,0.011,0.012,0.087,0.06,0.077
2017-10-20,9.97,80.71,90.0,10.0,95.375,10.425,15.274,0.002,0.005,0.003,0.102,0.023,0.07
2017-10-27,9.8,63.102,73.0,6.607,91.369,18.924,21.341,0.003,0.0,0.018,0.094,0.029,0.023
2017-11-03,9.14,59.067,66.0,16.483,83.08,21.53,24.686,-0.002,-0.003,0.016,0.041,0.032,0.058
2017-11-10,11.29,58.19,54.0,22.028,87.23,22.152,24.769,-0.001,0.007,0.032,0.031,0.05,0.056
2017-11-17,11.43,62.485,44.0,-5.87,78.51,30.723,28.005,0.009,0.023,0.04,0.047,0.056,0.043
2017-11-24,9.67,67.509,59.0,6.479,88.369,20.152,20.291,0.015,0.019,0.03,0.055,0.034,0.027
2017-12-01,11.43,78.071,70.0,4.324,97.337,15.452,16.993,0.004,0.013,0.027,0.033,0.04,0.056
2017-12-08,9.58,72.813,64.0,2.658,89.837,18.568,18.682,0.009,0.012,0.036,0.043,0.051,-0.006
2017-12-15,9.42,68.706,68.0,16.875,120.556,12.828,16.62,0.003,0.007,0.046,0.015,0.032,-0.048
